,Model,Substância,Score
534,BernoulliNB,Benzos,0.4763198757763975
535,BernoulliNB,Benzos,0.419763630089717
536,BernoulliNB,Benzos,0.4224465148378192
537,BernoulliNB,Benzos,0.32455200970943104
538,BernoulliNB,Benzos,0.4479322838580709
539,BernoulliNB,Benzos,0.43244548896722806
540,RandomForestClassifier,Benzos,0.4176282665644368
541,RandomForestClassifier,Benzos,0.4004408663983132
542,RandomForestClassifier,Benzos,0.399239665197112
543,RandomForestClassifier,Benzos,0.39030093923710946
544,RandomForestClassifier,Benzos,0.47980503795721186
545,RandomForestClassifier,Benzos,0.36637336093857836
546,RandomForestClassifier,Benzos,0.41292270531400965
547,RandomForestClassifier,Benzos,0.4079478118083815
548,RandomForestClassifier,Benzos,0.3479331762690083
549,RandomForestClassifier,Benzos,0.39122600861731294
550,RandomForestClassifier,Benzos,0.3933039422401125
551,RandomForestClassifier,Benzos,0.41654207398888254
552,RandomForestClassifier,Benzos,0.4074180563542266
553,RandomForestClassifier,Benzos,0.42880966072455434
554,RandomForestClassifier,Benzos,0.4166925465838509
555,RandomForestClassifier,Benzos,0.4005175983436853
556,RandomForestClassifier,Benzos,0.3950655624568668
557,RandomForestClassifier,Benzos,0.3785339473120583
558,RandomForestClassifier,Benzos,0.3900728207324909
559,RandomForestClassifier,Benzos,0.4655568612090351
