,Model,Substância,cm_0,cm_1,cm_2,cm_3
1433,BernoulliNB,Ketamine,153,0,35,0
1434,BernoulliNB,Ketamine,153,0,35,0
1435,BernoulliNB,Ketamine,153,0,35,0
1436,BernoulliNB,Ketamine,153,0,35,0
1437,BernoulliNB,Ketamine,153,0,34,0
1438,BernoulliNB,Ketamine,153,0,34,0
1439,BernoulliNB,Ketamine,153,0,34,0
1440,BernoulliNB,Legalh,83,30,18,57
1441,BernoulliNB,Legalh,82,30,21,55
1442,BernoulliNB,Legalh,89,23,22,54
1443,BernoulliNB,Legalh,82,30,26,50
1444,BernoulliNB,Legalh,84,28,24,52
1445,BernoulliNB,Legalh,79,33,19,57
1446,BernoulliNB,Legalh,87,25,23,53
1447,BernoulliNB,Legalh,88,24,18,57
1448,BernoulliNB,Legalh,86,26,20,55
1449,BernoulliNB,Legalh,87,25,27,48
1450,BernoulliNB,Legalh,82,31,21,54
1451,BernoulliNB,Legalh,83,29,20,56
1452,BernoulliNB,Legalh,84,28,26,50
1453,BernoulliNB,Legalh,83,29,18,58
1454,BernoulliNB,Legalh,88,24,19,57
1455,BernoulliNB,Legalh,77,35,18,58
1456,BernoulliNB,Legalh,86,26,19,57
1457,BernoulliNB,Legalh,87,25,27,48
1458,BernoulliNB,Legalh,87,25,24,51
1459,BernoulliNB,Legalh,82,30,20,55
1460,BernoulliNB,Legalh,90,23,20,55
1461,BernoulliNB,Legalh,87,25,23,53
1462,BernoulliNB,Legalh,90,22,19,57
1463,BernoulliNB,Legalh,84,28,22,54
1464,BernoulliNB,Legalh,85,27,19,57
1465,BernoulliNB,Legalh,84,28,18,58
1466,BernoulliNB,Legalh,78,34,23,53
1467,BernoulliNB,Legalh,90,22,22,53
1468,BernoulliNB,Legalh,78,34,23,52
1469,BernoulliNB,Legalh,79,33,16,59
1470,BernoulliNB,LSD,114,19,29,26
1471,BernoulliNB,LSD,122,11,38,17
1472,BernoulliNB,LSD,110,23,30,25
1473,BernoulliNB,LSD,121,12,36,19
1474,BernoulliNB,LSD,120,13,31,24
1475,BernoulliNB,LSD,116,17,27,28
1476,BernoulliNB,LSD,104,28,33,23
1477,BernoulliNB,LSD,123,9,29,26
1478,BernoulliNB,LSD,111,21,29,26
1479,BernoulliNB,LSD,115,17,40,15
1480,BernoulliNB,LSD,109,24,31,24
1481,BernoulliNB,LSD,119,14,33,22
1482,BernoulliNB,LSD,115,18,31,24
1483,BernoulliNB,LSD,119,14,34,21
1484,BernoulliNB,LSD,124,9,32,23
1485,BernoulliNB,LSD,122,11,35,20
1486,BernoulliNB,LSD,121,11,30,26
1487,BernoulliNB,LSD,111,21,34,21
1488,BernoulliNB,LSD,103,29,28,27
1489,BernoulliNB,LSD,117,15,31,24
1490,BernoulliNB,LSD,113,20,33,22
1491,BernoulliNB,LSD,116,17,32,23
1492,BernoulliNB,LSD,114,19,30,25
1493,BernoulliNB,LSD,116,17,30,25
1494,BernoulliNB,LSD,125,8,37,18
1495,BernoulliNB,LSD,115,18,28,27
1496,BernoulliNB,LSD,115,17,34,22
1497,BernoulliNB,LSD,113,19,37,18
1498,BernoulliNB,LSD,113,19,34,21
1499,BernoulliNB,LSD,116,16,30,25
1500,BernoulliNB,Meth,147,0,41,0
1501,BernoulliNB,Meth,146,1,40,1
1502,BernoulliNB,Meth,146,1,39,2
1503,BernoulliNB,Meth,144,2,38,4
1504,BernoulliNB,Meth,146,0,42,0
1505,BernoulliNB,Meth,144,2,42,0
1506,BernoulliNB,Meth,146,0,42,0
1507,BernoulliNB,Meth,146,0,41,0
1508,BernoulliNB,Meth,146,0,41,0
1509,BernoulliNB,Meth,146,0,41,0
1510,BernoulliNB,Meth,147,0,41,0
1511,BernoulliNB,Meth,145,2,40,1
1512,BernoulliNB,Meth,147,0,41,0
1513,BernoulliNB,Meth,146,0,42,0
1514,BernoulliNB,Meth,146,0,42,0
1515,BernoulliNB,Meth,145,1,41,1
1516,BernoulliNB,Meth,146,0,42,0
1517,BernoulliNB,Meth,146,0,41,0
1518,BernoulliNB,Meth,145,1,39,2
1519,BernoulliNB,Meth,146,0,39,2
1520,BernoulliNB,Meth,147,0,41,0
1521,BernoulliNB,Meth,146,1,41,0
1522,BernoulliNB,Meth,147,0,40,1
1523,BernoulliNB,Meth,146,0,41,1
1524,BernoulliNB,Meth,144,2,41,1
1525,BernoulliNB,Meth,146,0,41,1
1526,BernoulliNB,Meth,144,2,42,0
1527,BernoulliNB,Meth,146,0,41,0
1528,BernoulliNB,Meth,146,0,41,0
1529,BernoulliNB,Meth,146,0,41,0
1530,BernoulliNB,Mushrooms,89,30,22,47
1531,BernoulliNB,Mushrooms,95,24,28,41
1532,BernoulliNB,Mushrooms,83,36,15,54
1533,BernoulliNB,Mushrooms,92,27,21,48
1534,BernoulliNB,Mushrooms,104,15,28,41
1535,BernoulliNB,Mushrooms,89,30,26,43
1536,BernoulliNB,Mushrooms,84,35,21,48
1537,BernoulliNB,Mushrooms,92,27,31,37
1538,BernoulliNB,Mushrooms,90,29,22,46
1539,BernoulliNB,Mushrooms,85,34,32,36
1540,BernoulliNB,Mushrooms,87,32,27,42
1541,BernoulliNB,Mushrooms,90,29,21,48
1542,BernoulliNB,Mushrooms,93,26,29,40
1543,BernoulliNB,Mushrooms,81,38,25,44
1544,BernoulliNB,Mushrooms,90,29,20,49
1545,BernoulliNB,Mushrooms,89,30,20,49
1546,BernoulliNB,Mushrooms,97,22,28,41
1547,BernoulliNB,Mushrooms,83,36,31,37
1548,BernoulliNB,Mushrooms,90,29,31,37
1549,BernoulliNB,Mushrooms,98,21,20,48
1550,BernoulliNB,Mushrooms,95,24,24,45
1551,BernoulliNB,Mushrooms,91,28,19,50
1552,BernoulliNB,Mushrooms,91,28,21,48
1553,BernoulliNB,Mushrooms,91,28,32,37
1554,BernoulliNB,Mushrooms,96,23,22,47
1555,BernoulliNB,Mushrooms,94,25,24,45
1556,BernoulliNB,Mushrooms,91,28,28,41
1557,BernoulliNB,Mushrooms,86,33,35,33
1558,BernoulliNB,Mushrooms,96,23,26,42
1559,BernoulliNB,Mushrooms,81,38,25,43
1560,BernoulliNB,Nicotine,22,40,18,108
1561,BernoulliNB,Nicotine,23,39,13,113
1562,BernoulliNB,Nicotine,24,38,22,104
1563,BernoulliNB,Nicotine,18,44,25,101
1564,BernoulliNB,Nicotine,25,37,20,106
1565,BernoulliNB,Nicotine,19,43,19,107
1566,BernoulliNB,Nicotine,17,46,17,108
1567,BernoulliNB,Nicotine,24,38,17,108
1568,BernoulliNB,Nicotine,24,38,19,106
1569,BernoulliNB,Nicotine,24,38,19,106
1570,BernoulliNB,Nicotine,16,46,18,108
1571,BernoulliNB,Nicotine,20,42,16,110
1572,BernoulliNB,Nicotine,16,46,24,102
1573,BernoulliNB,Nicotine,22,40,12,114
1574,BernoulliNB,Nicotine,28,34,29,97
1575,BernoulliNB,Nicotine,23,39,23,103
1576,BernoulliNB,Nicotine,20,43,13,112
1577,BernoulliNB,Nicotine,26,36,15,110
1578,BernoulliNB,Nicotine,21,41,18,107
1579,BernoulliNB,Nicotine,28,34,20,105
1580,BernoulliNB,Nicotine,23,39,24,102
1581,BernoulliNB,Nicotine,17,45,10,116
1582,BernoulliNB,Nicotine,20,42,15,111
1583,BernoulliNB,Nicotine,26,36,18,108
1584,BernoulliNB,Nicotine,21,41,20,106
1585,BernoulliNB,Nicotine,19,43,20,106
1586,BernoulliNB,Nicotine,24,39,13,112
1587,BernoulliNB,Nicotine,21,41,19,106
1588,BernoulliNB,Nicotine,27,35,15,110
1589,BernoulliNB,Nicotine,25,37,20,105
1590,BernoulliNB,VSA,166,0,22,0
1591,BernoulliNB,VSA,165,0,23,0
1592,BernoulliNB,VSA,165,0,23,0
1593,BernoulliNB,VSA,165,0,23,0
1594,BernoulliNB,VSA,165,0,23,0
1595,BernoulliNB,VSA,165,0,23,0
1596,BernoulliNB,VSA,165,0,23,0
1597,BernoulliNB,VSA,165,0,22,0
1598,BernoulliNB,VSA,165,0,22,0
1599,BernoulliNB,VSA,165,0,22,0
1600,BernoulliNB,VSA,166,0,22,0
1601,BernoulliNB,VSA,165,0,23,0
1602,BernoulliNB,VSA,165,0,23,0
1603,BernoulliNB,VSA,165,0,23,0
1604,BernoulliNB,VSA,165,0,23,0
1605,BernoulliNB,VSA,165,0,23,0
1606,BernoulliNB,VSA,165,0,23,0
1607,BernoulliNB,VSA,165,0,22,0
1608,BernoulliNB,VSA,165,0,22,0
1609,BernoulliNB,VSA,165,0,22,0
1610,BernoulliNB,VSA,166,0,22,0
1611,BernoulliNB,VSA,165,0,23,0
1612,BernoulliNB,VSA,165,0,23,0
1613,BernoulliNB,VSA,165,0,23,0
1614,BernoulliNB,VSA,165,0,23,0
1615,BernoulliNB,VSA,165,0,23,0
1616,BernoulliNB,VSA,165,0,23,0
1617,BernoulliNB,VSA,165,0,22,0
1618,BernoulliNB,VSA,165,0,22,0
1619,BernoulliNB,VSA,165,0,22,0
1620,RandomForestClassifier,Alcohol,0,7,0,181
1621,RandomForestClassifier,Alcohol,0,7,0,181
1622,RandomForestClassifier,Alcohol,0,7,0,181
1623,RandomForestClassifier,Alcohol,0,7,0,181
1624,RandomForestClassifier,Alcohol,0,7,0,181
1625,RandomForestClassifier,Alcohol,0,7,0,181
1626,RandomForestClassifier,Alcohol,0,7,0,181
1627,RandomForestClassifier,Alcohol,0,6,0,181
1628,RandomForestClassifier,Alcohol,0,6,0,181
1629,RandomForestClassifier,Alcohol,0,6,0,181
1630,RandomForestClassifier,Alcohol,0,7,0,181
1631,RandomForestClassifier,Alcohol,0,7,0,181
1632,RandomForestClassifier,Alcohol,0,7,0,181
1633,RandomForestClassifier,Alcohol,0,7,0,181
1634,RandomForestClassifier,Alcohol,0,7,0,181
1635,RandomForestClassifier,Alcohol,0,7,0,181
1636,RandomForestClassifier,Alcohol,0,7,0,181
1637,RandomForestClassifier,Alcohol,0,6,0,181
1638,RandomForestClassifier,Alcohol,0,6,0,181
1639,RandomForestClassifier,Alcohol,0,6,0,181
1640,RandomForestClassifier,Alcohol,0,7,0,181
1641,RandomForestClassifier,Alcohol,0,7,0,181
1642,RandomForestClassifier,Alcohol,0,7,1,180
1643,RandomForestClassifier,Alcohol,0,7,0,181
1644,RandomForestClassifier,Alcohol,0,7,0,181
1645,RandomForestClassifier,Alcohol,0,7,0,181
1646,RandomForestClassifier,Alcohol,0,7,0,181
1647,RandomForestClassifier,Alcohol,0,6,0,181
1648,RandomForestClassifier,Alcohol,0,6,0,181
1649,RandomForestClassifier,Alcohol,0,6,0,181
1650,RandomForestClassifier,Amphet,94,26,27,41
1651,RandomForestClassifier,Amphet,101,19,29,39
1652,RandomForestClassifier,Amphet,89,31,22,46
1653,RandomForestClassifier,Amphet,90,30,25,43
1654,RandomForestClassifier,Amphet,100,21,32,35
1655,RandomForestClassifier,Amphet,99,22,22,45
1656,RandomForestClassifier,Amphet,104,17,30,37
1657,RandomForestClassifier,Amphet,94,26,29,38
1658,RandomForestClassifier,Amphet,98,22,28,39
1659,RandomForestClassifier,Amphet,103,17,32,35
1660,RandomForestClassifier,Amphet,92,28,23,45
1661,RandomForestClassifier,Amphet,88,32,36,32
1662,RandomForestClassifier,Amphet,92,28,33,35
1663,RandomForestClassifier,Amphet,99,21,22,46
1664,RandomForestClassifier,Amphet,101,20,30,37
1665,RandomForestClassifier,Amphet,93,28,23,44
1666,RandomForestClassifier,Amphet,97,24,28,39
1667,RandomForestClassifier,Amphet,105,15,37,30
1668,RandomForestClassifier,Amphet,96,24,32,35
1669,RandomForestClassifier,Amphet,101,19,33,34
1670,RandomForestClassifier,Amphet,102,18,33,35
1671,RandomForestClassifier,Amphet,100,20,33,35
1672,RandomForestClassifier,Amphet,91,29,27,41
1673,RandomForestClassifier,Amphet,96,24,28,40
1674,RandomForestClassifier,Amphet,88,33,30,37
1675,RandomForestClassifier,Amphet,101,20,29,38
1676,RandomForestClassifier,Amphet,95,26,27,40
1677,RandomForestClassifier,Amphet,93,27,31,36
1678,RandomForestClassifier,Amphet,103,17,30,37
1679,RandomForestClassifier,Amphet,93,27,27,40
1680,RandomForestClassifier,Amyl,151,0,37,0
1681,RandomForestClassifier,Amyl,150,1,37,0
1682,RandomForestClassifier,Amyl,150,1,37,0
1683,RandomForestClassifier,Amyl,150,1,37,0
1684,RandomForestClassifier,Amyl,151,0,37,0
1685,RandomForestClassifier,Amyl,151,0,37,0
1686,RandomForestClassifier,Amyl,151,0,37,0
1687,RandomForestClassifier,Amyl,151,0,35,1
1688,RandomForestClassifier,Amyl,151,0,36,0
1689,RandomForestClassifier,Amyl,150,0,37,0
1690,RandomForestClassifier,Amyl,150,1,37,0
1691,RandomForestClassifier,Amyl,151,0,37,0
1692,RandomForestClassifier,Amyl,151,0,37,0
1693,RandomForestClassifier,Amyl,150,1,37,0
1694,RandomForestClassifier,Amyl,151,0,37,0
1695,RandomForestClassifier,Amyl,151,0,37,0
1696,RandomForestClassifier,Amyl,151,0,37,0
1697,RandomForestClassifier,Amyl,151,0,36,0
1698,RandomForestClassifier,Amyl,150,1,36,0
1699,RandomForestClassifier,Amyl,150,0,37,0
1700,RandomForestClassifier,Amyl,151,0,37,0
1701,RandomForestClassifier,Amyl,151,0,37,0
1702,RandomForestClassifier,Amyl,149,2,37,0
1703,RandomForestClassifier,Amyl,150,1,37,0
1704,RandomForestClassifier,Amyl,151,0,37,0
1705,RandomForestClassifier,Amyl,151,0,37,0
1706,RandomForestClassifier,Amyl,151,0,37,0
1707,RandomForestClassifier,Amyl,150,1,36,0
1708,RandomForestClassifier,Amyl,151,0,36,0
1709,RandomForestClassifier,Amyl,150,0,37,0
1710,RandomForestClassifier,Benzos,89,22,38,39
1711,RandomForestClassifier,Benzos,89,22,41,36
1712,RandomForestClassifier,Benzos,92,20,39,37
1713,RandomForestClassifier,Benzos,90,22,40,36
1714,RandomForestClassifier,Benzos,88,24,43,33
1715,RandomForestClassifier,Benzos,88,24,32,44
1716,RandomForestClassifier,Benzos,85,27,31,45
1717,RandomForestClassifier,Benzos,86,25,34,42
1718,RandomForestClassifier,Benzos,84,27,36,40
1719,RandomForestClassifier,Benzos,80,31,42,34
1720,RandomForestClassifier,Benzos,87,24,41,36
1721,RandomForestClassifier,Benzos,91,20,43,34
1722,RandomForestClassifier,Benzos,87,25,34,42
1723,RandomForestClassifier,Benzos,94,18,39,37
1724,RandomForestClassifier,Benzos,83,29,37,39
1725,RandomForestClassifier,Benzos,90,22,40,36
1726,RandomForestClassifier,Benzos,91,21,31,45
1727,RandomForestClassifier,Benzos,83,28,36,40
1728,RandomForestClassifier,Benzos,90,21,36,40
1729,RandomForestClassifier,Benzos,90,21,43,33
1730,RandomForestClassifier,Benzos,85,26,37,40
1731,RandomForestClassifier,Benzos,88,23,39,38
1732,RandomForestClassifier,Benzos,87,25,43,33
1733,RandomForestClassifier,Benzos,89,23,35,41
1734,RandomForestClassifier,Benzos,78,34,40,36
1735,RandomForestClassifier,Benzos,86,26,39,37
1736,RandomForestClassifier,Benzos,88,24,41,35
1737,RandomForestClassifier,Benzos,87,24,32,44
1738,RandomForestClassifier,Benzos,91,20,40,36
1739,RandomForestClassifier,Benzos,93,18,33,43
1740,RandomForestClassifier,Caff,0,4,0,184
1741,RandomForestClassifier,Caff,0,4,0,184
1742,RandomForestClassifier,Caff,0,4,0,184
1743,RandomForestClassifier,Caff,0,4,0,184
1744,RandomForestClassifier,Caff,0,4,0,184
1745,RandomForestClassifier,Caff,0,4,0,184
1746,RandomForestClassifier,Caff,0,4,0,184
1747,RandomForestClassifier,Caff,0,3,0,184
1748,RandomForestClassifier,Caff,0,3,0,184
1749,RandomForestClassifier,Caff,0,3,0,184
1750,RandomForestClassifier,Caff,0,4,0,184
1751,RandomForestClassifier,Caff,0,4,0,184
1752,RandomForestClassifier,Caff,0,4,0,184
1753,RandomForestClassifier,Caff,0,4,0,184
1754,RandomForestClassifier,Caff,0,4,0,184
1755,RandomForestClassifier,Caff,0,4,0,184
1756,RandomForestClassifier,Caff,0,4,0,184
1757,RandomForestClassifier,Caff,0,3,0,184
1758,RandomForestClassifier,Caff,0,3,0,184
1759,RandomForestClassifier,Caff,0,3,0,184
1760,RandomForestClassifier,Caff,0,4,0,184
1761,RandomForestClassifier,Caff,0,4,0,184
1762,RandomForestClassifier,Caff,0,4,0,184
1763,RandomForestClassifier,Caff,0,4,0,184
1764,RandomForestClassifier,Caff,0,4,0,184
1765,RandomForestClassifier,Caff,0,4,0,184
1766,RandomForestClassifier,Caff,0,4,0,184
1767,RandomForestClassifier,Caff,0,3,0,184
1768,RandomForestClassifier,Caff,0,3,0,184
1769,RandomForestClassifier,Caff,0,3,0,184
1770,RandomForestClassifier,Cannabis,45,17,18,108
1771,RandomForestClassifier,Cannabis,38,24,21,105
1772,RandomForestClassifier,Cannabis,37,25,16,110
1773,RandomForestClassifier,Cannabis,37,25,13,113
1774,RandomForestClassifier,Cannabis,40,22,14,112
1775,RandomForestClassifier,Cannabis,38,24,18,108
1776,RandomForestClassifier,Cannabis,36,26,15,111
1777,RandomForestClassifier,Cannabis,39,23,22,103
1778,RandomForestClassifier,Cannabis,36,26,13,112
1779,RandomForestClassifier,Cannabis,36,26,10,115
1780,RandomForestClassifier,Cannabis,39,23,10,116
1781,RandomForestClassifier,Cannabis,38,24,18,108
1782,RandomForestClassifier,Cannabis,41,21,15,111
1783,RandomForestClassifier,Cannabis,41,21,18,108
1784,RandomForestClassifier,Cannabis,46,16,10,116
1785,RandomForestClassifier,Cannabis,30,32,12,114
1786,RandomForestClassifier,Cannabis,38,24,19,107
1787,RandomForestClassifier,Cannabis,37,25,19,106
1788,RandomForestClassifier,Cannabis,36,26,17,108
1789,RandomForestClassifier,Cannabis,37,25,16,109
1790,RandomForestClassifier,Cannabis,39,23,15,111
1791,RandomForestClassifier,Cannabis,42,20,11,115
1792,RandomForestClassifier,Cannabis,38,24,16,110
1793,RandomForestClassifier,Cannabis,36,26,13,113
1794,RandomForestClassifier,Cannabis,31,31,12,114
1795,RandomForestClassifier,Cannabis,31,31,16,110
1796,RandomForestClassifier,Cannabis,47,15,16,110
1797,RandomForestClassifier,Cannabis,32,30,22,103
1798,RandomForestClassifier,Cannabis,37,25,13,112
1799,RandomForestClassifier,Cannabis,35,27,15,110
1800,RandomForestClassifier,Choc,0,3,0,185
1801,RandomForestClassifier,Choc,0,3,0,185
1802,RandomForestClassifier,Choc,0,3,0,185
1803,RandomForestClassifier,Choc,0,4,0,184
1804,RandomForestClassifier,Choc,0,4,0,184
1805,RandomForestClassifier,Choc,0,4,0,184
1806,RandomForestClassifier,Choc,0,4,0,184
1807,RandomForestClassifier,Choc,0,3,0,184
1808,RandomForestClassifier,Choc,0,3,0,184
1809,RandomForestClassifier,Choc,0,3,0,184
1810,RandomForestClassifier,Choc,0,3,0,185
1811,RandomForestClassifier,Choc,0,3,0,185
1812,RandomForestClassifier,Choc,0,3,0,185
1813,RandomForestClassifier,Choc,0,4,0,184
1814,RandomForestClassifier,Choc,0,4,0,184
1815,RandomForestClassifier,Choc,0,4,0,184
1816,RandomForestClassifier,Choc,0,4,0,184
1817,RandomForestClassifier,Choc,0,3,0,184
1818,RandomForestClassifier,Choc,0,3,0,184
1819,RandomForestClassifier,Choc,0,3,0,184
1820,RandomForestClassifier,Choc,0,3,0,185
1821,RandomForestClassifier,Choc,0,3,0,185
1822,RandomForestClassifier,Choc,0,3,0,185
1823,RandomForestClassifier,Choc,0,4,0,184
1824,RandomForestClassifier,Choc,0,4,0,184
1825,RandomForestClassifier,Choc,0,4,0,184
1826,RandomForestClassifier,Choc,0,4,0,184
1827,RandomForestClassifier,Choc,0,3,0,184
1828,RandomForestClassifier,Choc,0,3,0,184
1829,RandomForestClassifier,Choc,0,3,0,184
1830,RandomForestClassifier,Coke,97,23,38,30
1831,RandomForestClassifier,Coke,94,26,35,33
1832,RandomForestClassifier,Coke,93,27,37,31
1833,RandomForestClassifier,Coke,95,25,32,36
1834,RandomForestClassifier,Coke,95,25,34,34
1835,RandomForestClassifier,Coke,93,27,39,29
1836,RandomForestClassifier,Coke,101,18,36,33
1837,RandomForestClassifier,Coke,101,18,36,32
1838,RandomForestClassifier,Coke,97,22,39,29
1839,RandomForestClassifier,Coke,107,12,47,21
1840,RandomForestClassifier,Coke,101,19,42,26
1841,RandomForestClassifier,Coke,94,26,32,36
1842,RandomForestClassifier,Coke,94,26,41,27
1843,RandomForestClassifier,Coke,98,22,30,38
1844,RandomForestClassifier,Coke,89,31,35,33
1845,RandomForestClassifier,Coke,96,24,37,31
1846,RandomForestClassifier,Coke,92,27,31,38
1847,RandomForestClassifier,Coke,96,23,39,29
1848,RandomForestClassifier,Coke,99,20,40,28
1849,RandomForestClassifier,Coke,102,17,37,31
1850,RandomForestClassifier,Coke,94,26,37,31
1851,RandomForestClassifier,Coke,94,26,32,36
1852,RandomForestClassifier,Coke,110,10,38,30
1853,RandomForestClassifier,Coke,107,13,40,28
1854,RandomForestClassifier,Coke,95,25,35,33
1855,RandomForestClassifier,Coke,90,30,38,30
1856,RandomForestClassifier,Coke,96,23,34,35
1857,RandomForestClassifier,Coke,91,28,36,32
1858,RandomForestClassifier,Coke,97,22,44,24
1859,RandomForestClassifier,Coke,95,24,37,31
1860,RandomForestClassifier,Crack,169,0,19,0
1861,RandomForestClassifier,Crack,169,0,19,0
1862,RandomForestClassifier,Crack,169,0,19,0
1863,RandomForestClassifier,Crack,169,0,19,0
1864,RandomForestClassifier,Crack,169,0,19,0
1865,RandomForestClassifier,Crack,169,0,19,0
1866,RandomForestClassifier,Crack,169,0,19,0
1867,RandomForestClassifier,Crack,168,1,18,0
1868,RandomForestClassifier,Crack,169,0,18,0
1869,RandomForestClassifier,Crack,167,1,18,1
1870,RandomForestClassifier,Crack,169,0,19,0
1871,RandomForestClassifier,Crack,169,0,19,0
1872,RandomForestClassifier,Crack,169,0,19,0
1873,RandomForestClassifier,Crack,169,0,19,0
1874,RandomForestClassifier,Crack,169,0,19,0
1875,RandomForestClassifier,Crack,169,0,19,0
1876,RandomForestClassifier,Crack,169,0,19,0
1877,RandomForestClassifier,Crack,169,0,18,0
1878,RandomForestClassifier,Crack,168,1,18,0
1879,RandomForestClassifier,Crack,168,0,19,0
1880,RandomForestClassifier,Crack,169,0,19,0
1881,RandomForestClassifier,Crack,169,0,19,0
1882,RandomForestClassifier,Crack,169,0,19,0
1883,RandomForestClassifier,Crack,169,0,19,0
1884,RandomForestClassifier,Crack,169,0,19,0
1885,RandomForestClassifier,Crack,169,0,19,0
1886,RandomForestClassifier,Crack,169,0,18,1
1887,RandomForestClassifier,Crack,168,1,17,1
1888,RandomForestClassifier,Crack,169,0,18,0
1889,RandomForestClassifier,Crack,168,0,19,0
1890,RandomForestClassifier,Ecstasy,89,25,29,45
1891,RandomForestClassifier,Ecstasy,94,20,29,45
1892,RandomForestClassifier,Ecstasy,90,23,26,49
1893,RandomForestClassifier,Ecstasy,91,22,17,58
1894,RandomForestClassifier,Ecstasy,91,22,23,52
1895,RandomForestClassifier,Ecstasy,74,39,24,51
1896,RandomForestClassifier,Ecstasy,93,20,29,46
1897,RandomForestClassifier,Ecstasy,85,28,27,47
1898,RandomForestClassifier,Ecstasy,90,23,26,48
1899,RandomForestClassifier,Ecstasy,87,26,26,48
1900,RandomForestClassifier,Ecstasy,89,25,29,45
1901,RandomForestClassifier,Ecstasy,85,29,27,47
1902,RandomForestClassifier,Ecstasy,84,29,29,46
1903,RandomForestClassifier,Ecstasy,88,25,28,47
1904,RandomForestClassifier,Ecstasy,89,24,24,51
1905,RandomForestClassifier,Ecstasy,88,25,28,47
1906,RandomForestClassifier,Ecstasy,95,18,25,50
1907,RandomForestClassifier,Ecstasy,92,21,21,53
1908,RandomForestClassifier,Ecstasy,86,27,26,48
1909,RandomForestClassifier,Ecstasy,83,30,19,55
1910,RandomForestClassifier,Ecstasy,87,27,35,39
1911,RandomForestClassifier,Ecstasy,83,31,25,49
1912,RandomForestClassifier,Ecstasy,87,26,30,45
1913,RandomForestClassifier,Ecstasy,97,16,21,54
1914,RandomForestClassifier,Ecstasy,80,33,27,48
1915,RandomForestClassifier,Ecstasy,95,18,32,43
1916,RandomForestClassifier,Ecstasy,89,24,21,54
1917,RandomForestClassifier,Ecstasy,95,18,27,47
1918,RandomForestClassifier,Ecstasy,88,25,23,51
1919,RandomForestClassifier,Ecstasy,85,28,30,44
1920,RandomForestClassifier,Heroin,166,1,21,0
1921,RandomForestClassifier,Heroin,165,2,19,2
1922,RandomForestClassifier,Heroin,167,0,21,0
1923,RandomForestClassifier,Heroin,167,0,21,0
1924,RandomForestClassifier,Heroin,167,0,21,0
1925,RandomForestClassifier,Heroin,167,0,21,0
1926,RandomForestClassifier,Heroin,167,0,21,0
1927,RandomForestClassifier,Heroin,167,0,20,0
1928,RandomForestClassifier,Heroin,165,1,20,1
1929,RandomForestClassifier,Heroin,166,0,20,1
1930,RandomForestClassifier,Heroin,167,0,20,1
1931,RandomForestClassifier,Heroin,167,0,21,0
1932,RandomForestClassifier,Heroin,165,2,20,1
1933,RandomForestClassifier,Heroin,167,0,21,0
1934,RandomForestClassifier,Heroin,167,0,21,0
1935,RandomForestClassifier,Heroin,167,0,21,0
1936,RandomForestClassifier,Heroin,167,0,21,0
1937,RandomForestClassifier,Heroin,166,1,20,0
1938,RandomForestClassifier,Heroin,165,1,20,1
1939,RandomForestClassifier,Heroin,165,1,21,0
1940,RandomForestClassifier,Heroin,167,0,21,0
1941,RandomForestClassifier,Heroin,166,1,20,1
1942,RandomForestClassifier,Heroin,167,0,21,0
1943,RandomForestClassifier,Heroin,167,0,21,0
1944,RandomForestClassifier,Heroin,167,0,20,1
1945,RandomForestClassifier,Heroin,167,0,21,0
1946,RandomForestClassifier,Heroin,167,0,21,0
1947,RandomForestClassifier,Heroin,167,0,20,0
1948,RandomForestClassifier,Heroin,165,1,21,0
1949,RandomForestClassifier,Heroin,165,1,21,0
1950,RandomForestClassifier,Ketamine,154,0,33,1
1951,RandomForestClassifier,Ketamine,153,0,35,0
1952,RandomForestClassifier,Ketamine,153,0,35,0
1953,RandomForestClassifier,Ketamine,152,1,35,0
1954,RandomForestClassifier,Ketamine,152,1,34,1
1955,RandomForestClassifier,Ketamine,153,0,34,1
1956,RandomForestClassifier,Ketamine,152,1,35,0
1957,RandomForestClassifier,Ketamine,153,0,34,0
1958,RandomForestClassifier,Ketamine,152,1,34,0
1959,RandomForestClassifier,Ketamine,152,1,34,0
1960,RandomForestClassifier,Ketamine,153,1,34,0
1961,RandomForestClassifier,Ketamine,152,1,35,0
1962,RandomForestClassifier,Ketamine,153,0,35,0
1963,RandomForestClassifier,Ketamine,151,2,34,1
1964,RandomForestClassifier,Ketamine,153,0,33,2
1965,RandomForestClassifier,Ketamine,151,2,34,1
1966,RandomForestClassifier,Ketamine,153,0,35,0
1967,RandomForestClassifier,Ketamine,153,0,33,1
1968,RandomForestClassifier,Ketamine,152,1,32,2
1969,RandomForestClassifier,Ketamine,153,0,33,1
1970,RandomForestClassifier,Ketamine,154,0,33,1
1971,RandomForestClassifier,Ketamine,152,1,35,0
1972,RandomForestClassifier,Ketamine,153,0,35,0
1973,RandomForestClassifier,Ketamine,151,2,35,0
1974,RandomForestClassifier,Ketamine,153,0,35,0
1975,RandomForestClassifier,Ketamine,153,0,33,2
1976,RandomForestClassifier,Ketamine,153,0,35,0
1977,RandomForestClassifier,Ketamine,152,1,33,1
1978,RandomForestClassifier,Ketamine,153,0,34,0
1979,RandomForestClassifier,Ketamine,153,0,33,1
1980,RandomForestClassifier,Legalh,90,23,22,53
1981,RandomForestClassifier,Legalh,91,21,19,57
1982,RandomForestClassifier,Legalh,89,23,25,51
